,Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) ,W_min_sum,Total Comsumption
1888,2013-03-20 17:00:00,1.4023657157,3.65783032025,0.0,3.6291575512,0.0,0.0930284814495,0.0930284814495,0.0930284814495,0.109429077454,0.0235739257181,0.354668497169,0.41627589888,0.388745835032,0.0,10.261132265751597
1889,2013-03-20 18:00:00,1.83376939978,4.7780242762,0.0,4.74319144421,0.0,0.121830467477,0.121830467477,0.121830467477,0.218858154908,0.0471478685982,0.438965378865,0.505708689028,0.484614840902,0.0,13.415771454922199
1890,2013-03-20 19:00:00,2.18183285954,4.00488661372,0.0,3.96706867153,0.0,0.100734685721,0.100734685721,0.100734685721,0.423443003842,0.0912208713508,0.397476839177,0.549047001788,0.573266457664,0.0,12.490446375774795
1891,2013-03-20 20:00:00,2.36531406509,4.08992889852,0.0,4.05089334559,0.0,0.102709677725,0.102709677725,0.102709677725,0.632785621435,0.136318823665,0.322310374418,0.566724471466,0.587821096377,0.0,13.060225729736002
1892,2013-03-20 21:00:00,2.35317690796,4.07415070587,0.0,4.03377316261,0.0,0.102176798394,0.102176798394,0.102176798394,0.680363467342,0.146568353601,0.2859788881,0.586207704176,0.53523769635,0.0,13.001987281191
1893,2013-03-20 22:00:00,2.13042353234,4.24451271363,0.0,4.20507783674,0.0,0.106362216823,0.106362216823,0.106362216823,0.570934389888,0.122994427883,0.269710329714,0.572521921199,0.471256246835,0.0,12.906518048698
1894,2013-03-20 23:00:00,1.73109099647,4.42156741054,0.0,4.38744157833,0.0,0.111020677281,0.111020677281,0.111020677281,0.4282007725,0.092245820912,0.217943329922,0.495444351795,0.369592044063,0.0,12.476588336374997
1895,2013-03-21 00:00:00,1.33893774947,4.7683607302,0.0,4.738706017,0.0,0.119917045554,0.119917045554,0.119917045554,0.29974054075,0.064572079787,0.147779360955,0.430531922814,0.259752799615,0.0,12.408132337253003
1896,2013-03-21 01:00:00,0.926207652609,5.04943434654,0.0,5.02490538178,0.0,0.127251724184,0.127251724184,0.127251724184,0.152249154704,0.0327985060931,0.0982793958339,0.356115477877,0.142869393917,0.0,12.164614481905996
1897,2013-03-21 02:00:00,0.761636685269,5.30194685226,0.0,5.27936213691,0.0,0.133619067886,0.133619067886,0.133619067886,0.0903979231577,0.0194741103112,0.0838690425574,0.327888550488,0.0897439908689,0.0,12.355176495480203
1898,2013-03-21 03:00:00,0.700900026486,5.47758664324,0.0,5.45526377967,0.0,0.138020073356,0.138020073356,0.138020073356,0.0618512235796,0.0133243957819,0.0715840655737,0.324086944105,0.075389324089,0.0,12.5940466225932
1899,2013-03-21 04:00:00,0.702190850863,5.84389294243,0.0,5.82188430098,0.0,0.147215805714,0.147215805714,0.147215805714,0.0618512235796,0.0133243957819,0.064112104549,0.319525016446,0.0795183047925,0.0,13.347946556564
1900,2013-03-21 05:00:00,0.74754999523,6.06912893658,0.0,6.04795167451,0.0,0.152659371324,0.152659371324,0.152659371324,0.0618512235796,0.0133243957819,0.0739521572983,0.307454916182,0.121663931064,0.0,13.900855344197804
1901,2013-03-21 06:00:00,0.988087827362,6.16456617451,0.0,6.14093405207,0.0,0.154550949129,0.154550949129,0.154550949129,0.0666090081704,0.0143493487755,0.0862682554934,0.343094976018,0.306571289777,0.0,14.574133779563297
1902,2013-03-21 07:00:00,1.49183239965,6.45001976249,0.0,6.42271516895,0.0,0.161475014991,0.161475014991,0.161475014991,0.104671308796,0.0225489761569,0.138447814423,0.396412505532,0.651632779747,0.0,16.1627057607179
1903,2013-03-21 08:00:00,1.77273603615,5.39225868724,0.0,5.36324551089,0.0,0.134002297873,0.134002297873,0.134002297873,0.185553694638,0.0399731873457,0.214170541178,0.421217987177,0.746174327943,0.0,14.537336866180699
1904,2013-03-21 09:00:00,1.65844670399,4.42552295437,0.0,4.40099398961,0.0,0.11030810132,0.11030810132,0.11030810132,0.147491386046,0.0317735565319,0.275218193109,0.356115477877,0.720895989104,0.0,12.347382554597896
1905,2013-03-21 10:00:00,1.48440093296,3.61981379478,0.0,3.59893766225,0.0,0.0910339842228,0.0910339842228,0.0910339842228,0.0761245853185,0.016399256479,0.336436577975,0.303083068842,0.644679460121,0.0,10.352977291393902
1906,2013-03-21 11:00:00,1.4020436469,3.67124594749,0.0,3.64987884289,0.0,0.0936672537994,0.0936672537994,0.0936672537994,0.0618512235796,0.0133243957819,0.351641232033,0.310211080809,0.554704460901,0.0,10.295902591782697
1907,2013-03-21 12:00:00,1.30636737962,2.45933345007,0.0,2.43795979917,0.0,0.0628714584744,0.0628714584744,0.0628714584744,0.0618512235796,0.0133243957819,0.366855520645,0.310306120969,0.474514660169,0.0,7.6191269254277
1908,2013-03-21 13:00:00,1.21667184679,1.97111746023,0.0,1.95010385552,0.0,0.0506027158604,0.0506027158604,0.0506027158604,0.0618512235796,0.0133243957819,0.357197296466,0.305078912193,0.41197330291,0.0,6.4391264410517
1909,2013-03-21 14:00:00,1.14260972825,1.38022711697,0.0,1.35848687358,0.0,0.0354034061742,0.0354034061742,0.0354034061742,0.0618512235796,0.0133243957819,0.324743059292,0.315628369904,0.375015273521,0.0,5.0780962594011
1910,2013-03-21 15:00:00,1.09951307963,1.41638288068,0.0,1.39341848026,0.0,0.0364647604787,0.0364647604787,0.0364647604787,0.0618512235796,0.0133243957819,0.299663707888,0.333400879742,0.338164112156,0.0,5.0651130411536
1911,2013-03-21 16:00:00,1.14380599318,1.44599292875,0.0,1.42175200094,0.0,0.0372901997326,0.0372901997326,0.0372901997326,0.0713668007277,0.0153743034853,0.308214938409,0.351933710857,0.342982039971,0.0,5.2132933155178
1912,2013-03-21 17:00:00,1.34508508596,1.43836499199,0.0,1.40969222294,0.0,0.0369318476462,0.0369318476462,0.0369318476462,0.109429077454,0.0235739257181,0.354668497169,0.41627589888,0.387561839098,0.0,5.595447082147702
1913,2013-03-21 18:00:00,1.77001999553,2.30999028916,0.0,2.27515745717,0.0,0.0595666585576,0.0595666585576,0.0595666585576,0.218858154908,0.0471478685982,0.438965378865,0.505708689028,0.483129245572,0.0,8.227677054504001
1914,2013-03-21 19:00:00,2.1252045633,1.8083068328,0.0,1.77048889061,0.0,0.045859291844,0.045859291844,0.045859291844,0.423443003842,0.0912208713508,0.397476839177,0.549047001788,0.571513555295,0.0,7.8742794336948
1915,2013-03-21 20:00:00,2.31039226001,1.96015367174,0.0,1.9211181188,0.0,0.049575357285,0.049575357285,0.049575357285,0.632785621435,0.136318823665,0.322310374418,0.566724471466,0.586033611742,0.0,8.584563025130999
1916,2013-03-21 21:00:00,2.30968139754,2.38142647427,0.0,2.341048931,0.0,0.060309262003,0.060309262003,0.060309262003,0.680363467342,0.146568353601,0.2859788881,0.586207704176,0.533609722314,0.0,9.445812724351999
1917,2013-03-21 22:00:00,2.0941145514,2.82465942955,0.0,2.78522455267,0.0,0.0714839979058,0.0714839979058,0.0714839979058,0.570934389888,0.122994427883,0.269710329714,0.572521921199,0.469825484805,0.0,9.9244370808264
1918,2013-03-21 23:00:00,1.70808035082,3.51423470814,0.0,3.48010887594,0.0,0.0891026180258,0.0891026180258,0.0891026180258,0.4282007725,0.092245820912,0.217943329922,0.495444351795,0.368499457662,0.0,10.572065521768401
1919,2013-03-22 00:00:00,1.32347715149,4.15403175666,0.0,4.12437704347,0.0,0.10517990141,0.10517990141,0.10517990141,0.29974054075,0.064572079787,0.147779360955,0.430531922814,0.259029345778,0.0,11.119078905934002
1920,2013-03-22 01:00:00,0.917722713202,4.71223424504,0.0,4.68770528028,0.0,0.11911369276,0.11911369276,0.11911369276,0.152249154704,0.0327985060931,0.0982793958339,0.356115477877,0.142522485934,0.0,11.456968337243998
1921,2013-03-22 02:00:00,0.759107160216,5.20590177655,0.0,5.1833170612,0.0,0.131265014704,0.131265014704,0.131265014704,0.0903979231577,0.0194741103112,0.0838690425574,0.327888550488,0.0895685189982,0.0,12.153319187590505
1922,2013-03-22 03:00:00,0.704215051982,5.62039855889,0.0,5.59807569531,0.0,0.141459095427,0.141459095427,0.141459095427,0.0618512235796,0.0133243957819,0.0715840655737,0.324086944105,0.0752653275149,0.0,12.893178549018105
1923,2013-03-22 04:00:00,0.702794428288,5.89178410446,0.0,5.86977546301,0.0,0.147957934803,0.147957934803,0.147957934803,0.0618512235796,0.0133243957819,0.064112104549,0.319525016446,0.0793797531284,0.0,13.446420293651899
1924,2013-03-22 05:00:00,0.749833053284,6.1906846755,0.0,6.16950741343,0.0,0.155225309716,0.155225309716,0.155225309716,0.0618512235796,0.0133243957819,0.0739521572983,0.307454916182,0.121381050726,0.0,14.153664814929801
1925,2013-03-22 06:00:00,0.989946769472,6.28818184297,0.0,6.26454972053,0.0,0.157304554977,0.157304554977,0.157304554977,0.0666090081704,0.0143493487755,0.0862682554934,0.343094976018,0.305676626038,0.0,14.830590212398295
1926,2013-03-22 07:00:00,1.48538923065,6.30047851858,0.0,6.27317392503,0.0,0.157075386404,0.157075386404,0.157075386404,0.104671308796,0.0225489761569,0.138447814423,0.396412505532,0.649589239341,0.0,15.841937677720898
1927,2013-03-22 08:00:00,1.76271826146,5.09809043003,0.0,5.06907725367,0.0,0.126371277767,0.126371277767,0.126371277767,0.185553694638,0.0399731873457,0.214170541178,0.421217987177,0.743787573354,0.0,13.913702762153696
